sample_date,block,plot,treatment,crop,field_time,sample_number,bed_location,direction,rod_length_in,notes,tdr_dattime,vwc_percent,period,EC,soil_temp_C,soil_temp_F,Temp_IR,Temp_IR(F),Latitude,Longitude,Satellites,Fix,Rod Length,Soil Type,VWC Mode,HDoP
6/22/2023,4,H,SM,DB,,,hose,,8,,6/22/2023 11:25,22.7,2997,0.12,35.8,96.4,,,,,,,,,,
6/22/2023,4,H,SM,DB,,,hose,,8,,6/22/2023 11:25,18.9,2860,0.08,35.8,96.4,,,,,,,,,,
6/22/2023,4,I,CM,AS,11:25,,edge,,8,,6/22/2023 11:25,7.9,2463,0.03,35.8,96.4,,,,,,,,,,
6/22/2023,4,I,CM,AS,,,edge,,8,,6/22/2023 11:26,8.4,2479,0.03,35.8,96.5,,,,,,,,,,
6/22/2023,4,I,CM,AS,,,edge,,8,,6/22/2023 11:26,11.2,2582,0.07,35.8,96.5,,,,,,,,,,
6/22/2023,4,I,CM,AS,,,hose,,8,,6/22/2023 11:27,29.3,3232,0.2,35.7,96.3,,,,,,,,,,
6/22/2023,4,I,CM,AS,,,hose,,8,,6/22/2023 11:27,27.9,3184,0.17,35.7,96.3,,,,,,,,,,
6/22/2023,4,I,CM,AS,,220,hose,,8,,6/22/2023 11:27,20.8,2928,0.12,35.7,96.2,,,,,,,,,,
6/22/2023,5,A,CM,AS,11:37,,edge,,8,,6/22/2023 11:36,7.4,2445,0.02,35.3,95.5,,,,,,,,,,
6/22/2023,5,A,CM,AS,,,edge,,8,,6/22/2023 11:39,7,2430,0.03,36.6,97.8,,,,,,,,,,
6/22/2023,5,A,CM,AS,,,edge,,8,,6/22/2023 11:40,8,2467,0.04,36.7,98,,,,,,,,,,
6/22/2023,5,A,CM,AS,,,hose,,8,,6/22/2023 11:40,17.2,2799,0.1,36.7,98.1,,,,,,,,,,
6/22/2023,5,A,CM,AS,,,hose,,8,,6/22/2023 11:40,11.3,2585,0.05,36.5,97.6,,,,,,,,,,
6/22/2023,5,A,CM,AS,,226,hose,,8,,6/22/2023 11:40,14,2684,0.06,36.6,97.8,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,edge,,8,,6/22/2023 11:41,11,2575,0.05,36.4,97.5,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,edge,,8,,6/22/2023 11:41,7.7,2456,0,36.5,97.7,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,edge,,8,,6/22/2023 11:41,7.7,2457,0.02,36.6,97.8,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,hose,,8,,6/22/2023 11:41,18.5,2846,0.1,36.5,97.6,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,hose,,8,,6/22/2023 11:41,20.5,2918,0.1,36.4,97.5,,,,,,,,,,
6/22/2023,5,B,CM,AS,,,hose,,8,,6/22/2023 11:42,10.4,2551,0.03,36.3,97.3,,,,,,,,,,
6/22/2023,5,C,SM,AS,11:42,233,edge,,8,,6/22/2023 11:42,7.9,2462,0.04,36.9,98.4,,,,,,,,,,
6/22/2023,5,C,SM,AS,,,edge,,8,,6/22/2023 11:42,7,2432,0.04,36.9,98.4,,,,,,,,,,
6/22/2023,5,C,SM,AS,,,edge,,8,,6/22/2023 11:42,10.2,2547,0.04,36.7,98.1,,,,,,,,,,
6/22/2023,5,C,SM,AS,,,hose,,8,,6/22/2023 11:42,23.1,3010,0.13,36.9,98.4,,,,,,,,,,
6/22/2023,5,C,SM,AS,,,hose,,8,,6/22/2023 11:42,20.9,2930,0.1,36.7,98,,,,,,,,,,
6/22/2023,5,C,SM,AS,,,hose,,8,,6/22/2023 11:43,19.3,2872,0.12,36.5,97.8,,,,,,,,,,
6/22/2023,5,D,SM,AS,11:46,239,edge,,8,,6/22/2023 11:46,5.1,2361,0,36,96.7,,,,,,,,,,
6/22/2023,5,D,SM,AS,,,edge,,8,,6/22/2023 11:46,8.8,2495,0.05,35.9,96.7,,,,,,,,,,
6/22/2023,5,D,SM,AS,,,edge,,8,,6/22/2023 11:46,7.5,2450,0.02,35.7,96.2,,,,,,,,,,
6/22/2023,5,D,SM,AS,,,hose,,8,,6/22/2023 11:47,14.6,2705,0.08,35.8,96.4,,,,,,,,,,
6/22/2023,5,D,SM,AS,,,hose,,8,,6/22/2023 11:47,21.6,2956,0.13,35.7,96.2,,,,,,,,,,
6/22/2023,5,D,SM,AS,,,hose,,8,,6/22/2023 11:47,17.5,2808,0.08,35.3,95.5,,,,,,,,,,
6/22/2023,5,E,BM,AS,11:47,245,edge,,8,,6/22/2023 11:47,8,2467,0,35.1,95.2,,,,,,,,,,
6/22/2023,5,E,BM,AS,,,edge,,8,,6/22/2023 11:47,9.6,2524,0.04,35.1,95.2,,,,,,,,,,
6/22/2023,5,E,BM,AS,,,edge,,8,,6/22/2023 11:47,13.2,2653,0.15,35.2,95.3,,,,,,,,,,
6/22/2023,5,E,BM,AS,,,hose,,8,,6/22/2023 11:47,17.3,2800,0.07,35.1,95.2,,,,,,,,,,
6/22/2023,5,E,BM,AS,,,hose,,8,,6/22/2023 11:48,21.6,2957,0.11,34.9,94.8,,,,,,,,,,
6/22/2023,5,E,BM,AS,,,hose,,8,,6/22/2023 11:48,12.4,2625,0.05,34.9,94.8,,,,,,,,,,
6/22/2023,5,F,CM,AS,11:49,251,edge,,8,,6/22/2023 11:48,5.9,2392,0,34.6,94.3,,,,,,,,,,
6/22/2023,5,F,CM,AS,,,edge,,8,,6/22/2023 11:49,7.4,2446,0.03,34.8,94.6,,,,,,,,,,
6/22/2023,5,F,CM,AS,,,edge,,8,,6/22/2023 11:49,10.1,2541,0.04,34.8,94.6,,,,,,,,,,
6/22/2023,5,F,CM,AS,,,hose,,8,,6/22/2023 11:49,24.1,3045,0.13,34.7,94.5,,,,,,,,,,
6/22/2023,5,F,CM,AS,,,hose,,8,,6/22/2023 11:50,20,2897,0.12,34.7,94.4,,,,,,,,,,
6/22/2023,5,F,CM,AS,,,hose,,8,,6/22/2023 11:50,20.5,2917,0.12,34.6,94.4,,,,,,,,,,
6/22/2023,5,G,BM,AS,11:52,258,edge,,8,,6/22/2023 11:52,9.2,2508,0.04,34.7,94.4,,,,,,,,,,
6/22/2023,5,G,BM,AS,,,edge,,8,,6/22/2023 11:52,9.4,2516,0,34.7,94.5,,,,,,,,,,
6/22/2023,5,G,BM,AS,,,edge,,8,,6/22/2023 11:52,8.5,2483,0.04,34.7,94.4,,,,,,,,,,
6/22/2023,5,G,BM,AS,,,hose,,8,,6/22/2023 11:52,17.7,2816,0.09,34.7,94.4,,,,,,,,,,
6/22/2023,5,G,BM,AS,,,hose,,8,,6/22/2023 11:53,19.5,2879,0.09,34.6,94.4,,,,,,,,,,
6/22/2023,5,G,BM,AS,,,hose,,8,,6/22/2023 11:53,19.9,2896,0.11,34.5,94.2,,,,,,,,,,
6/22/2023,5,H,SM,AS,11:53,264,edge,,8,,6/22/2023 11:53,8.8,2495,0.05,34.6,94.4,,,,,,,,,,
6/22/2023,5,H,SM,AS,,,edge,,8,,6/22/2023 11:53,11.1,2579,0.06,34.7,94.4,,,,,,,,,,
6/22/2023,5,H,SM,AS,,,edge,,8,,6/22/2023 11:53,12.9,2642,0.08,34.6,94.3,,,,,,,,,,
6/22/2023,5,H,SM,AS,,,hose,,8,,6/22/2023 11:53,22.6,2993,0.15,34.6,94.2,,,,,,,,,,
6/22/2023,5,H,SM,AS,,,hose,,8,,6/22/2023 11:53,19.8,2892,0.1,34.4,94,,,,,,,,,,
6/22/2023,5,H,SM,AS,,,hose,,8,,6/22/2023 11:53,23,3008,0.11,34.3,93.8,,,,,,,,,,
6/22/2023,5,I,BM,AS,11:54,270,edge,,8,,6/22/2023 11:54,9,2502,0.04,34.3,93.8,,,,,,,,,,
6/22/2023,5,I,BM,AS,,,edge,,8,,6/22/2023 11:54,6,2395,0.03,34.4,93.9,,,,,,,,,,
6/22/2023,5,I,BM,AS,,,edge,,8,,6/22/2023 11:54,8.7,2492,0.03,34.4,93.9,,,,,,,,,,
6/22/2023,5,I,BM,AS,,,hose,,8,,6/22/2023 11:54,9.7,2528,0.04,34.4,93.9,,,,,,,,,,
6/22/2023,5,I,BM,AS,,,hose,,8,,6/22/2023 11:54,25.7,3102,0.13,34.4,93.9,,,,,,,,,,
6/22/2023,5,I,BM,AS,,,hose,,8,,6/22/2023 11:54,22,2971,0.13,34.2,93.6,,,,,,,,,,
6/28/2023,4,A,SM,FC,12:44,1,edge,west,8,,6/28/2023 12:43,25.9,3109,0.19,23.8,74.9,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,A,SM,FC,,,edge,west,8,,6/28/2023 12:43,20,2900,0.08,23.7,74.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,A,SM,FC,,,edge,west,8,,6/28/2023 12:44,19.1,2865,0.03,23.6,74.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,A,SM,FC,,,hose,west,8,,6/28/2023 12:44,33,3366,0.23,23.6,74.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,A,SM,FC,,,hose,west,8,,6/28/2023 12:44,19.5,2879,0.02,23.7,74.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,A,SM,FC,,,hose,west,8,,6/28/2023 12:45,23.9,3040,0.12,23.7,74.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,12:47,7,edge,west,8,,6/28/2023 12:46,12.3,2620,0.06,24.7,76.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,,,edge,west,8,,6/28/2023 12:46,20.2,2904,0.15,24.8,76.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,,,edge,west,8,,6/28/2023 12:46,16,2754,0.07,24.8,76.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,,,hose,west,8,,6/28/2023 12:47,25.5,3097,0.1,24.8,76.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,,,hose,west,8,,6/28/2023 12:47,19.5,2882,0.08,24.8,76.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,D,BM,FC,,,hose,west,8,,6/28/2023 12:47,27.3,3161,0.19,24.8,76.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,12:48,13,edge,west,8,,6/28/2023 12:48,24.5,3059,0.18,25.3,77.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,,,edge,west,8,,6/28/2023 12:48,28.5,3312,0.31,25.2,77.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,,,edge,west,8,,6/28/2023 12:48,23.8,3036,0.11,25.2,77.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,,,hose,west,8,,6/28/2023 12:49,24,3042,0.16,24.9,76.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,,,hose,west,8,,6/28/2023 12:49,23.5,3025,0.08,24.9,76.9,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,G,CM,FC,,,hose,west,8,,6/28/2023 12:49,19.4,2877,0.1,24.8,76.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,12:51,19,edge,west,8,,6/28/2023 12:50,17.6,2813,0,25.8,78.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,,,edge,west,8,,6/28/2023 12:51,18.4,2842,0.16,25.9,78.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,,,edge,west,8,,6/28/2023 12:51,20.4,2914,0.18,25.7,78.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,,,hose,west,8,,6/28/2023 12:51,29,3224,0.2,25.6,78.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,,,hose,west,8,,6/28/2023 12:51,28,3188,0.2,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,H,SM,DB,,,hose,west,8,,6/28/2023 12:51,20,2900,0.16,25.7,78.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,12:53,25,edge,west,8,,6/28/2023 12:52,21.6,2955,0.22,26.3,79.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,,,edge,west,8,,6/28/2023 12:52,20.8,2928,0.16,26.2,79.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,,,edge,west,8,,6/28/2023 12:52,23.3,3018,0.19,26.2,79.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,,,hose,west,8,,6/28/2023 12:53,27.2,3157,0.16,26.1,79.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,,,hose,west,8,,6/28/2023 12:53,28.5,3203,0.16,26.2,79.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,E,BM,DB,,,hose,west,8,,6/28/2023 12:53,30.2,3265,0.21,26.3,79.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,12:54,31,edge,west,8,,6/28/2023 12:53,23.2,3012,0.22,26.7,80,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,,,edge,west,8,,6/28/2023 12:54,19.4,2878,0.06,26.8,80.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,,,edge,west,8,,6/28/2023 12:54,22.1,2974,0.2,26.5,79.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,,,hose,west,8,,6/28/2023 12:54,31.4,3307,0.22,26.3,79.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,,,hose,west,8,,6/28/2023 12:55,31,3295,0.21,26.3,79.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,B,CM,DB,,,hose,west,8,,6/28/2023 12:55,27.6,3172,0.15,26.4,79.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,12:56,37,edge,west,8,,6/28/2023 12:56,20.7,2923,0.16,26.8,80.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,,,edge,west,8,,6/28/2023 12:56,23.4,3022,0.17,26.9,80.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,,,edge,west,8,,6/28/2023 12:56,21,2935,0.16,26.8,80.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,,,hose,west,8,,6/28/2023 12:56,29,3222,0.22,26.8,80.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,,,hose,west,8,,6/28/2023 12:56,23.9,3040,0.17,26.9,80.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,C,BM,AS,,,hose,west,8,,6/28/2023 12:56,16.5,2773,0.09,26.8,80.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,12:58,43,edge,west,8,,6/28/2023 12:57,12.9,2641,0.12,27.4,81.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,,,edge,west,8,,6/28/2023 12:57,23.9,3050,0.26,27.4,81.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,,,edge,west,8,,6/28/2023 12:58,19.7,2889,0.13,27.1,80.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,,,hose,west,8,,6/28/2023 12:58,25.3,3088,0.16,27,80.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,,,hose,west,8,,6/28/2023 12:58,26.5,3134,0.21,27,80.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,F,SM,AS,,,hose,west,8,,6/28/2023 12:58,22.6,2991,0.16,26.9,80.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,1:02,49,edge,west,8,,6/28/2023 13:01,19,2861,0.15,28.1,82.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,,,edge,west,8,,6/28/2023 13:02,25.2,3146,0.29,28,82.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,,,edge,west,8,,6/28/2023 13:02,25.7,3103,0.24,27.8,82,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,,,hose,west,8,,6/28/2023 13:03,20.4,2911,0.17,28.2,82.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,,,hose,west,8,,6/28/2023 13:03,19.6,2884,0,28.4,83.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,4,I,CM,AS,,,hose,west,8,,6/28/2023 13:03,24.7,3069,0.21,28.5,83.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,1:08,55,edge,west,8,,6/28/2023 13:07,21,2933,0.14,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,,,edge,west,8,,6/28/2023 13:07,21,2933,0.18,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,,,edge,west,8,,6/28/2023 13:07,20.3,2910,0.18,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,,,hose,west,8,,6/28/2023 13:07,30,3260,0.18,29.7,85.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,,,hose,west,8,,6/28/2023 13:07,30.6,3279,0.21,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,A,BM,DB,,,hose,west,8,,6/28/2023 13:08,28.5,3203,0.16,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,1:09,61,edge,west,8,,6/28/2023 13:08,12.6,2633,0.14,29.9,85.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,,,edge,west,8,,6/28/2023 13:08,24.1,3047,0.21,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,,,edge,west,8,,6/28/2023 13:08,24.5,3060,0.22,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,,,hose,west,8,,6/28/2023 13:08,25.7,3103,0.15,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,,,hose,west,8,,6/28/2023 13:08,30.5,3277,0.16,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,E,BM,FC,,,hose,west,8,,6/28/2023 13:08,27.5,3167,0.16,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,1:10,67,edge,west,8,,6/28/2023 13:09,25.7,3174,0.29,29.9,85.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,,,edge,west,8,,6/28/2023 13:09,17.9,2822,0.23,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,,,edge,west,8,,6/28/2023 13:09,22.4,2984,0.17,29.7,85.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,,,hose,west,8,,6/28/2023 13:09,30.2,3264,0.19,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,,,hose,west,8,,6/28/2023 13:09,28.3,3196,0.2,29.7,85.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,3,F,BM,AS,,,hose,west,8,,6/28/2023 13:09,28.7,3212,0.21,29.7,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,1:11,73,edge,west,8,,6/28/2023 13:10,21.5,3398,0.47,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,,,edge,west,8,,6/28/2023 13:10,25.5,3196,0.31,29.7,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,,,edge,west,8,,6/28/2023 13:10,32.7,3364,0.26,29.5,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,,,hose,west,8,,6/28/2023 13:11,25,3077,0.19,29.6,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,,,hose,west,8,,6/28/2023 13:11,30.6,3280,0.2,29.5,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,I,BM,AS,,,hose,west,8,,6/28/2023 13:11,24.2,3051,0.15,29.5,85.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,1:12,79,edge,west,8,,6/28/2023 13:11,23.6,3027,0.21,29.6,85.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,,,edge,west,8,,6/28/2023 13:11,17.6,2811,0,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,,,edge,west,8,,6/28/2023 13:11,18.6,2849,0.16,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,,,hose,west,8,,6/28/2023 13:12,24.9,3075,0.17,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,,,hose,west,8,,6/28/2023 13:12,29.8,3252,0.22,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,G,BM,AS,,,hose,west,8,,6/28/2023 13:12,29.6,3243,0.19,29.7,85.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,1:13,85,edge,west,8,,6/28/2023 13:12,24,3044,0.21,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,,,edge,west,8,,6/28/2023 13:13,19.8,2892,0.11,29.6,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,,,edge,west,8,,6/28/2023 13:13,19.6,2884,0.1,29.7,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,,,hose,west,8,,6/28/2023 13:13,25.7,3102,0.15,29.7,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,,,hose,west,8,,6/28/2023 13:13,15.8,2748,0,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,5,E,BM,AS,,,hose,west,8,,6/28/2023 13:13,19.4,2875,0.12,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,1:15,91,edge,west,8,,6/28/2023 13:14,9.4,2515,0.05,29.9,85.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,,,edge,west,8,,6/28/2023 13:14,14.5,2701,0.09,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,,,edge,west,8,,6/28/2023 13:14,17.6,2824,0.26,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,,,hose,west,8,,6/28/2023 13:14,13.1,2651,0.11,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,,,hose,west,8,,6/28/2023 13:15,21.6,2955,0.12,29.7,85.5,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,D,BM,FC,,,hose,west,8,,6/28/2023 13:15,21.5,2951,0.11,29.6,85.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,1:16,97,edge,west,8,,6/28/2023 13:15,18.6,2847,0.07,29.6,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,,,edge,west,8,,6/28/2023 13:15,15.1,2722,0,29.5,85.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,,,edge,west,8,,6/28/2023 13:15,16.4,2769,0.14,29.6,85.3,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,,,hose,west,8,,6/28/2023 13:15,26.3,3124,0.16,29.6,85.4,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,,,hose,west,8,,6/28/2023 13:15,19.4,2877,0,29.8,85.6,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,E,BM,DB,,,hose,west,8,,6/28/2023 13:15,24.2,3051,0.18,29.8,85.7,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,1:17,103,edge,west,8,,6/28/2023 13:16,18.8,2854,0,29.9,85.8,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,,,edge,west,8,,6/28/2023 13:16,20.4,2914,0.24,29.9,85.9,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,,,edge,west,8,,6/28/2023 13:16,24.3,3054,0.21,29.9,85.9,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,,,hose,west,8,,6/28/2023 13:16,21,2935,0.11,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,,,hose,west,8,,6/28/2023 13:16,30.3,3269,0.2,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,2,F,BM,AS,,,hose,west,8,,6/28/2023 13:16,23.6,3027,0.14,30.1,86.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,1:18,109,edge,west,8,,6/28/2023 13:18,20.3,2908,0.19,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,,,edge,west,8,,6/28/2023 13:18,15.4,2733,0.08,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,,,edge,west,8,,6/28/2023 13:18,19.4,2877,0.1,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,,,hose,west,8,,6/28/2023 13:18,27.3,3162,0.14,30,86.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,,,hose,west,8,,6/28/2023 13:18,29.2,3230,0.16,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,B,BM,FC,,,hose,west,8,,6/28/2023 13:18,28.9,3217,0.17,30,85.9,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,1:20,115,edge,west,8,,6/28/2023 13:19,23.1,3009,0.24,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,,,edge,west,8,,6/28/2023 13:19,21.6,2955,0.06,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,,,edge,west,8,,6/28/2023 13:19,14,2683,0.13,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,,,hose,west,8,,6/28/2023 13:19,27.5,3170,0.19,30,86,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,,,hose,west,8,,6/28/2023 13:20,18.3,2836,0.11,30.1,86.1,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,G,BM,AS,,,hose,west,8,,6/28/2023 13:20,21.4,2949,0.12,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,I,BM,DB,1:21,121,edge,west,8,,6/28/2023 13:20,19.4,2878,0.12,30.1,86.2,--.-,--.-,0,0,0,0,L,S,V,
6/28/2023,1,I,BM,DB,,,edge,west,8,,6/28/2023 13:20,12.3,2620,0,30,86,--.-,--.-,0,0,0,0,L,S,V,
